record,apuntador,fecha,transecto,direcion,placa,x_m,y_m,x_coord,y_coord,species,species_2,circ_cm,y04,y05,y06,y07,y08,y09,y10,y11,y12,y13,y14,y15,y16,sampled,
3592,jorge,30-Jun-04,14,d,3602,477.2,9.2,477.2,279.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,76.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3590,jorge,30-Jun-04,14,d,3600,488.4,9.5,488.4,279.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,85.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8246,jorge,14 septiembre 2004,39,d,247,179,9.5,-179,279.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,97.4,0,0,0,1,2,3,4,5,6,7,0,0,0,no,
3543,jorge,30-Jun-04,14,d,3553,207.2,9.6,207.2,279.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,113.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3439,jorge,30-Jun-04,14,d,3449,38.9,9.7,38.9,279.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3603,jorge,30-Jun-04,14,d,3613,410.6,9.7,410.6,279.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,69.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3623,jorge,7 julio 2004,15,i,3624,87.3,10,87.3,280,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,30,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3667,jorge,7 julio 2004,15,i,3641,168,10,168,280,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3671,jorge,7 julio 2004,15,i,3642,80,10,80,280,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3761,jorge,7 julio 2004,15,i,3686,348.3,9.9,348.3,280.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,56.4,0,0,0,0,0,0,0,0,0,1,0,0,0,no,
3810,jorge,7 julio 2004,15,i,3908,434.2,9.6,434.2,280.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,89.5,0,0,0,0,0,1,0,0,0,0,0,0,0,no,
8192,jorge,14 septiembre 2004,39,d,221,37.4,10.4,-37.4,280.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8399,jorge,15 septiembre 2004,40,i,387,196.1,9.5,-196.1,280.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,80.5,0,0,0,0,0,0,0,0,0,0,1,0,0,no,
8175,jorge,14 septiembre 2004,39,d,214,8.6,10.6,-8.6,280.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,78.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8389,jorge,15 septiembre 2004,40,i,382,176.7,9.1,-176.7,280.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,45,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8446,jorge,15 septiembre 2004,40,i,513,274.4,9.1,-274.4,280.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3749,jorge,7 julio 2004,15,i,3679,306.3,9,306.3,281,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,95.6,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,17 de abril 2013,40,i,n-2427,146,9,-146,281,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,26,0,0,0,0,0,0,0,0,0,1,0,0,0,no,
3756,jorge,7 julio 2004,15,i,3683,332,8.8,332,281.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,92.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3611,jorge,7 julio 2004,15,i,3618,14.9,8.6,14.9,281.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,160,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3676,jorge,7 julio 2004,15,i,3644,194,8.4,194,281.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8371,jorge,15 septiembre 2004,40,i,375,125.1,8.4,-125.1,281.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,90,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3660,jorge,7 julio 2004,15,i,3638,134.2,8.1,134.2,281.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,54,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,40,i,n-2224,11,8,-11,282,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,17,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3718,jorge,7 julio 2004,15,i,3761,293.6,7.9,293.6,282.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,37,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3755,jorge,7 julio 2004,15,i,3682,329.4,7.8,329.4,282.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3821,jorge,7 julio 2004,15,i,3913,494.2,7.8,494.2,282.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8359,jorge,15 septiembre 2004,40,i,369,93.9,7.7,-93.9,282.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,57,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3621,jorge,7 julio 2004,15,i,3623,92,7.4,92,282.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,72.5,0,0,0,1,2,0,0,1,0,1,2,3,4,no,
3668,jorge,7 julio 2004,15,i,3736,167.3,7.4,167.3,282.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,40,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8411,jorge,15 septiembre 2004,40,i,393,226,7.4,-226,282.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,108,0,0,0,0,0,0,0,0,1,0,1,2,3,no,
3762,jorge,7 julio 2004,15,i,3785,359,7.2,359,282.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,71,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8463,jorge,15 septiembre 2004,40,i,521,294.8,7.2,-294.8,282.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,35,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3703,jorge,7 julio 2004,15,i,3659,221,7.1,221,282.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,40,i,n-2227,139,7,-139,283,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,16,0,0,0,0,0,0,0,0,0,0,1,0,0,no,
8358,jorge,15 septiembre 2004,40,i,368,91.2,6.9,-91.2,283.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,113,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3616,jorge,7 julio 2004,15,i,3621,74.6,6.5,74.6,283.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,42,0,0,0,1,0,0,1,2,3,4,5,6,7,no,
no_rec,gus,25 de abril 2012,40,i,n-2228,255,6.5,-255,283.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3760,jorge,7 julio 2004,15,i,3685,342.7,6.1,342.7,283.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,49.3,1,0,0,0,0,0,0,0,0,0,0,0,0,no,
8369,jorge,15 septiembre 2004,40,i,374,117.4,6.1,-117.4,283.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,107,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,40,i,n-2232,267.5,6,-267.5,284,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,23,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3618,jorge,7 julio 2004,15,i,3622,85.2,5.9,85.2,284.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,72,0,0,0,1,2,0,0,0,0,0,0,0,0,no,
3663,jorge,7 julio 2004,15,i,3639,154,5.9,154,284.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,86,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8340,jorge,15 septiembre 2004,40,i,360,53,5.9,-53,284.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,112,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8355,jorge,15 septiembre 2004,40,i,367,86.9,5.7,-86.9,284.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,103,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8374,jorge,15 septiembre 2004,40,i,376,131.8,5.7,-131.8,284.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,55,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3657,jorge,7 julio 2004,15,i,3730,119.6,5.6,119.6,284.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,59,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3706,jorge,7 julio 2004,15,i,3660,235.6,5.6,235.6,284.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3747,jorge,7 julio 2004,15,i,3678,302.3,5.3,302.3,284.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3815,jorge,7 julio 2004,15,i,3910,465.5,5.3,465.5,284.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8348,jorge,15 septiembre 2004,40,i,364,76.8,5.2,-76.8,284.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,81,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3672,jorge,7 julio 2004,15,i,3643,187.7,5.1,187.7,284.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,37,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8417,jorge,15 septiembre 2004,40,i,397,231.3,5.1,-231.3,284.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,95,0,0,0,0,0,0,0,1,0,1,2,0,0,no,
3702,jorge,7 julio 2004,15,i,3658,217.5,5,217.5,285,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,117,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,40,i,n-2225,10,5,-10,285,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3753,jorge,7 julio 2004,15,i,3681,319.7,4.8,319.7,285.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,80,1,0,0,0,0,0,0,0,0,0,0,0,0,no,
3613,jorge,7 julio 2004,15,i,3703,47.5,4.7,47.5,285.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,85,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8390,jorge,15 septiembre 2004,40,i,383,181.6,4.4,-181.6,285.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,69,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3674,jorge,7 julio 2004,15,i,3740,192,4.3,192,285.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,90,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3750,jorge,7 julio 2004,15,i,3780,309.4,4.1,309.4,285.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,64,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3717,jorge,7 julio 2004,15,i,3666,287.1,3.9,287.1,286.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3720,jorge,7 julio 2004,15,i,3762,299.2,3.9,299.2,286.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,41,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3751,jorge,7 julio 2004,15,i,3680,313.4,3.7,313.4,286.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3819,jorge,7 julio 2004,15,i,3912,490,3.6,490,286.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8345,jorge,15 septiembre 2004,40,i,362,65.5,3.6,-65.5,286.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,53,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3809,jorge,7 julio 2004,15,i,3812,434.2,3.4,434.2,286.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,61,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3716,jorge,7 julio 2004,15,i,3665,281.4,3.3,281.4,286.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3754,jorge,7 julio 2004,15,i,3782,326,3,326,287,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,71.5,0,1,2,3,4,0,0,0,0,0,0,0,0,no,
3806,jorge,7 julio 2004,15,i,3811,416.4,2.6,416.4,287.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,89,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3670,jorge,7 julio 2004,15,i,3738,179.9,2.5,179.9,287.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,121,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3763,jorge,7 julio 2004,15,i,3786,364,2.5,364,287.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,83,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3812,jorge,7 julio 2004,15,i,3814,442.6,2.2,442.6,287.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,114.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3715,jorge,7 julio 2004,15,i,3664,262.6,2.1,262.6,287.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,31,0,1,2,0,0,0,0,0,0,0,0,0,0,no,
8401,jorge,15 septiembre 2004,40,i,388,203.6,2.1,-203.6,287.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,74,0,0,0,0,1,2,3,4,0,1,2,0,0,no,
3766,jorge,7 julio 2004,15,i,3788,380.2,2,380.2,288,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,66,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,40,i,n-2229,257,2,-257,288,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8339,jorge,15 septiembre 2004,40,i,359,40.9,1.9,-40.9,288.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,100,0,0,0,0,0,0,0,1,2,3,4,0,0,no,
3614,jorge,7 julio 2004,15,i,3620,49.2,1.8,49.2,288.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8449,jorge,15 septiembre 2004,40,i,515,274.6,1.8,-274.6,288.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,43,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3665,jorge,7 julio 2004,15,i,3640,160,1.7,160,288.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,99,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3820,jorge,7 julio 2004,15,i,3818,499.4,1.7,499.4,288.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,82,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8459,jorge,15 septiembre 2004,40,i,520,296.2,1.7,-296.2,288.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,53,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3770,jorge,7 julio 2004,15,i,3790,393.2,1.5,393.2,288.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,40,0,0,0,0,0,1,2,3,4,5,0,0,0,no,
8320,jorge,15 septiembre 2004,40,i,351,3.6,1.5,-3.6,288.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,105,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3818,jorge,7 julio 2004,15,i,3817,484.6,1.4,484.6,288.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3759,jorge,7 julio 2004,15,i,3784,343.7,1.3,343.7,288.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,96,1,0,0,0,0,0,0,0,0,0,0,0,0,no,
3659,jorge,7 julio 2004,15,i,3731,132.3,1.2,132.3,288.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,104,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8367,jorge,15 septiembre 2004,40,i,373,114.4,1.1,-114.4,288.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,39,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,25 de abril 2012,40,i,n-2230,254,1,-254,289,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3625,jorge,7 julio 2004,15,i,3710,98.8,0.7,98.8,289.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,67,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8454,jorge,15 septiembre 2004,40,i,518,283.8,0.6,-283.8,289.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,72,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8351,jorge,15 septiembre 2004,40,i,365,81.5,0.5,-81.5,289.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,65,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3615,jorge,7 julio 2004,15,i,3704,59.5,0.3,59.5,289.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,109,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3688,jorge,7 julio 2004,15,d,3747,140.7,0,140.7,290,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,63,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3757,jorge,7 julio 2004,15,i,3783,336.5,0,336.5,290,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,88,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8364,jorge,15 septiembre 2004,40,i,371,99,0,-99,290,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,115,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,28-Feb-12,15,d,n-2065,113,0,113,290,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,22,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
no_rec,gus,7-Dec,40,d,n-671,262,0,-262,290,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3829,jorge,7 julio 2004,15,d,3824,464.5,0.2,464.5,290.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,89.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3794,jorge,7 julio 2004,15,d,3804,312.1,0.4,312.1,290.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,26,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3687,jorge,7 julio 2004,15,d,3650,146.5,0.5,146.5,290.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8327,jorge,15 septiembre 2004,40,d,291,23.3,0.6,-23.3,290.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3685,jorge,7 julio 2004,15,d,3649,163.7,0.7,163.7,290.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,64,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8322,jorge,15 septiembre 2004,40,d,288,10,0.7,-10,290.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,64.1,0,0,0,0,0,0,0,0,1,2,0,0,0,no,
8338,jorge,15 septiembre 2004,40,d,297,38,0.9,-38,290.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,52.5,0,0,0,0,0,0,0,1,0,0,0,1,0,no,
3840,jorge,7 julio 2004,15,d,3830,410.8,1.2,410.8,291.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,43,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8373,jorge,15 septiembre 2004,40,d,415,126,1.3,-126,291.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,139.1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3637,jorge,7 julio 2004,15,d,3718,52.5,1.4,52.5,291.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,97,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3801,jorge,7 julio 2004,15,d,3808,305.6,1.4,305.6,291.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3791,jorge,7 julio 2004,15,d,3698,327.2,1.5,327.2,291.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,no,
8462,jorge,15 septiembre 2004,40,d,459,293.4,1.6,-293.4,291.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,11,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3632,jorge,7 julio 2004,15,d,3715,85,1.7,85,291.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,65,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3837,jorge,7 julio 2004,15,d,3829,433,1.7,433,291.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8397,jorge,15 septiembre 2004,40,d,428,199,1.7,-199,291.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,130,0,0,0,0,1,2,0,0,0,0,0,0,0,no,
3680,jorge,7 julio 2004,15,d,3743,194.3,1.8,194.3,291.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,73,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8431,jorge,15 septiembre 2004,40,d,444,256.4,1.8,-256.4,291.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3775,jorge,7 julio 2004,15,d,3691,392,1.9,392,291.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,64.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8414,jorge,15 septiembre 2004,40,d,437,236.2,2,-236.2,292,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,57.5,1,0,1,2,3,4,5,6,0,0,0,0,0,no,
3722,jorge,7 julio 2004,15,d,3763,297.4,2.1,297.4,292.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,102,1,0,0,0,0,0,0,0,0,0,0,0,0,no,
3834,jorge,7 julio 2004,15,d,3827,436.6,2.2,436.6,292.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,64.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3773,jorge,7 julio 2004,15,d,3792,397.9,2.3,397.9,292.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,112,0,0,0,1,2,3,0,0,0,0,0,0,0,no,
8349,jorge,15 septiembre 2004,40,d,402,65,2.3,-65,292.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,52,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3635,jorge,7 julio 2004,15,d,3717,71.8,2.5,71.8,292.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,70.5,0,0,0,1,2,3,4,5,6,7,8,9,0,no,
3642,jorge,7 julio 2004,15,d,3721,40.9,2.8,40.9,292.8,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,88,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3646,jorge,7 julio 2004,15,d,3725,7.7,2.9,7.7,292.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,139,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3789,jorge,7 julio 2004,15,d,3801,340.2,2.9,340.2,292.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,28,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3831,jorge,7 julio 2004,15,d,3825,457.3,3,457.3,293,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,95,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3730,jorge,7 julio 2004,15,d,3672,277,3.1,277,293.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8357,jorge,15 septiembre 2004,40,d,407,91,3.1,-91,293.1,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,84.5,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3827,jorge,7 julio 2004,15,d,3822,469.2,3.2,469.2,293.2,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,83,0,0,0,0,0,0,1,2,0,0,0,0,0,no,
3838,jorge,7 julio 2004,15,d,3919,423.7,3.3,423.7,293.3,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3832,jorge,7 julio 2004,15,d,3917,450.7,3.4,450.7,293.4,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,81.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3824,jorge,7 julio 2004,15,d,3914,482,3.5,482,293.5,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,77.9,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3644,jorge,7 julio 2004,15,d,3722,34.1,3.7,34.1,293.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,74,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3796,jorge,7 julio 2004,15,d,3806,311.4,3.7,311.4,293.7,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,59,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
8381,jorge,15 septiembre 2004,40,d,419,146,3.9,-146,293.9,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,49.2,0,0,0,0,1,2,3,0,0,0,0,0,0,no,
3679,jorge,7 julio 2004,15,d,3646,197.3,4.6,197.3,294.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,62,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3736,jorge,7 julio 2004,15,d,3771,246.3,4.6,246.3,294.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,115,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3744,jorge,7 julio 2004,15,d,3677,205,4.6,205,294.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,143.8,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
3790,jorge,7 julio 2004,15,d,3802,341.3,4.6,341.3,294.6,"Inga micheliana = chalum""""""nga mic""",Inga_micheliana,82,0,0,0,0,0,0,0,0,0,0,0,0,0,no,
